step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,1.611,0,0.316656,6e-05,1
200,1.46018,0,0.344396,0.00012,2
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
12600,0.691559,0,0.705699,4.43172e-05,79,,,,,
12600,,,,,,0.763441,0,0.763441,0,0.68062
12700,0.682385,0,0.710524,4.25606e-05,79,,,,,
12800,0.687025,0,0.707825,4.08526e-05,80,,,,,
12800,,,,,,0.759815,0,0.759815,0,0.681555
12900,0.697107,0,0.703167,3.9194e-05,81,,,,,
13000,0.681074,0,0.71096,3.75854e-05,81,,,,,
13000,,,,,,0.763315,0,0.763315,0,0.680157
13100,0.689301,0,0.706729,3.60275e-05,82,,,,,
13200,0.682487,0,0.710482,3.4521e-05,82,,,,,
13200,,,,,,0.758612,0,0.758612,0,0.681328
13300,0.681226,0,0.710751,3.30665e-05,83,,,,,
13400,0.692222,0,0.705401,3.16647e-05,84,,,,,
13400,,,,,,0.762598,0,0.762598,0,0.680896
13500,0.679717,0,0.711721,3.03161e-05,84,,,,,
13600,0.685439,0,0.708526,2.90212e-05,85,,,,,
13600,,,,,,0.764609,0,0.764609,0,0.680454
13700,0.695606,0,0.704074,2.77808e-05,86,,,,,
13800,0.677518,0,0.712593,2.65952e-05,86,,,,,
13800,,,,,,0.764654,0,0.764654,0,0.68044
13900,0.686981,0,0.707741,2.54649e-05,87,,,,,
14000,0.679452,0,0.711793,2.43905e-05,87,,,,,
14000,,,,,,0.760489,0,0.760489,0,0.681065
14100,0.683403,0,0.709507,2.33724e-05,88,,,,,
14200,0.691426,0,0.705573,2.24111e-05,89,,,,,
14200,,,,,,0.765886,0,0.765886,0,0.680125
14300,0.676108,0,0.713266,2.15069e-05,89,,,,,
14400,0.686286,0,0.707864,2.06602e-05,90,,,,,
14400,,,,,,0.770208,0,0.770208,0,0.679213
14500,0.691819,0,0.705679,1.98714e-05,91,,,,,
14600,0.674534,0,0.713887,1.91408e-05,91,,,,,
14600,,,,,,0.766564,0,0.766564,0,0.680563
14700,0.685833,0,0.708132,1.84687e-05,92,,,,,
14800,0.676793,0,0.712926,1.78555e-05,92,,,,,
14800,,,,,,0.763472,0,0.763472,0,0.680399
14900,0.683166,0,0.709511,1.73013e-05,93,,,,,
15000,0.690441,0,0.706034,1.68064e-05,94,,,,,
15000,,,,,,0.76715,0,0.76715,0,0.679753
15100,0.674294,0,0.714047,1.6371e-05,94,,,,,
15200,0.685268,0,0.708533,1.59953e-05,95,,,,,
15200,,,,,,0.770394,0,0.770394,0,0.679746
15300,0.689391,0,0.707088,1.56795e-05,96,,,,,
15400,0.672559,0,0.714834,1.54236e-05,96,,,,,
15400,,,,,,0.768892,0,0.768892,0,0.679587
15500,0.685157,0,0.70848,1.52279e-05,97,,,,,
15600,0.674458,0,0.714022,1.50923e-05,97,,,,,
15600,,,,,,0.76495,0,0.76495,0,0.680297
15700,0.680616,0,0.710704,1.5017e-05,98,,,,,
15800,0.691572,0,0.705467,1.50019e-05,99,,,,,
15800,,,,,,0.764638,0,0.764638,0,0.680691
15900,0.673781,0,0.714109,1.50471e-05,99,,,,,
16000,0.683632,0,0.7092,1.51525e-05,100,,,,,
16000,,,,,,0.772017,0,0.772017,0,0.679538
16100,0.676076,0,0.713218,1.53182e-05,100,,,,,
