step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,4.63554,0.276687,0.120187,5e-05,1
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
9400,-4.82432,0.850661,0.139621,0.00044891,60,,,,,
9400,,,,,,-4.9775,1.20065,-6.17815,0.851546,0.12674
9500,-4.69444,0.852909,0.141911,0.00043796,61,,,,,
9500,,,,,,-5.03446,1.19953,-6.23399,0.851948,0.162567
9600,-4.98922,0.851239,0.134917,0.000427058,61,,,,,
9600,,,,,,-5.0755,1.1998,-6.2753,0.851952,0.137216
9700,-5.07344,0.85029,0.127688,0.000416209,62,,,,,
9700,,,,,,-5.07573,1.19935,-6.27508,0.852082,0.0683273
9800,-4.8825,0.849428,0.22031,0.000405419,63,,,,,
9800,,,,,,-5.23862,1.19906,-6.43768,0.852083,0.191165
9900,-5.23836,0.850845,0.139659,0.000394696,63,,,,,
9900,,,,,,-5.27253,1.19879,-6.47132,0.852225,0.0998898
10000,-5.53558,0.852318,0.130937,0.000384043,64,,,,,
10000,,,,,,-5.35508,1.19929,-6.55437,0.852274,0.114688
10100,-5.24575,0.851523,0.126944,0.000373468,64,,,,,
10100,,,,,,-5.39653,1.19879,-6.59533,0.852246,0.108621
10200,-5.33329,0.851709,0.123158,0.000362976,65,,,,,
10200,,,,,,-5.43494,1.19828,-6.63322,0.852478,0.303775
10300,-5.42765,0.852844,0.188521,0.000352572,66,,,,,
10300,,,,,,-5.51209,1.19785,-6.70994,0.852626,0.199356
10400,-5.3658,0.851566,0.150432,0.000342263,66,,,,,
10400,,,,,,-5.53019,1.19843,-6.72862,0.852542,0.248081
10500,-5.49692,0.851605,0.133884,0.000332054,67,,,,,
10500,,,,,,-5.6207,1.19742,-6.81812,0.852657,0.269706
10600,-5.4644,0.852851,0.145467,0.000321951,68,,,,,
10600,,,,,,-5.65624,1.19742,-6.85366,0.852956,0.207661
10700,-5.60927,0.851941,0.112415,0.000311958,68,,,,,
10700,,,,,,-5.72231,1.19704,-6.91934,0.852799,0.0785311
10800,-5.71227,0.852077,0.103618,0.000302083,69,,,,,
10800,,,,,,-5.70082,1.19715,-6.89797,0.85295,0.0805881
10900,-5.68181,0.852313,0.121912,0.000292329,69,,,,,
10900,,,,,,-5.78071,1.19679,-6.9775,0.852926,0.144997
11000,-5.71838,0.851785,0.123118,0.000282703,70,,,,,
11000,,,,,,-5.82067,1.19679,-7.01746,0.853136,0.052199
11100,-5.93202,0.852781,0.171373,0.00027321,71,,,,,
11100,,,,,,-5.86454,1.19647,-7.06101,0.85313,0.0932247
11200,-5.7062,0.852199,0.145189,0.000263854,71,,,,,
11200,,,,,,-5.95457,1.19688,-7.15145,0.853236,0.266985
11300,-5.82124,0.852198,0.107739,0.000254642,72,,,,,
11300,,,,,,-5.98146,1.19599,-7.17745,0.853287,0.0534491
11400,-5.63223,0.853821,0.137,0.000245577,73,,,,,
11400,,,,,,-6.00123,1.19597,-7.1972,0.853282,0.140698
11500,-5.9438,0.852679,0.134581,0.000236666,73,,,,,
11500,,,,,,-6.01392,1.19567,-7.20959,0.853485,0.0739338
11600,-6.04056,0.85214,0.124129,0.000227912,74,,,,,
11600,,,,,,-6.13147,1.19569,-7.32716,0.853503,0.126515
11700,-5.65279,0.851425,0.0851106,0.000219321,75,,,,,
11700,,,,,,-6.13883,1.19549,-7.33432,0.853443,0.111033
11800,-6.11046,0.852223,0.171189,0.000210898,75,,,,,
11800,,,,,,-6.19911,1.19508,-7.39419,0.85361,0.0435455
11900,-6.39405,0.853516,0.134875,0.000202646,76,,,,,
11900,,,,,,-6.17513,1.19564,-7.37077,0.85362,0.0681056
12000,-6.10558,0.852892,0.137429,0.000194571,76,,,,,
12000,,,,,,-6.1778,1.19496,-7.37276,0.853597,0.0544951
12100,-6.1918,0.852591,0.124365,0.000186677,77,,,,,
