step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,1.58929,0,0.306758,6e-05,1
200,1.44559,0,0.361591,0.00012,2
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
10500,0.762858,0,0.674339,9.09528e-05,66,,,,,
10600,0.760338,0,0.676693,8.83755e-05,66,,,,,
10600,,,,,,0.748921,0,0.748921,0,0.681569
10700,0.760785,0,0.675666,8.58274e-05,67,,,,,
10800,0.759762,0,0.675796,8.33096e-05,68,,,,,
10800,,,,,,0.748779,0,0.748779,0,0.682119
10900,0.759234,0,0.677216,8.08233e-05,68,,,,,
11000,0.760524,0,0.675636,7.83693e-05,69,,,,,
11000,,,,,,0.748373,0,0.748373,0,0.682076
11100,0.759811,0,0.676993,7.59488e-05,69,,,,,
11200,0.761049,0,0.675658,7.35629e-05,70,,,,,
11200,,,,,,0.74642,0,0.74642,0,0.682946
11300,0.761107,0,0.675226,7.12124e-05,71,,,,,
11400,0.758265,0,0.677689,6.88984e-05,71,,,,,
11400,,,,,,0.747592,0,0.747592,0,0.682441
11500,0.760387,0,0.675681,6.66219e-05,72,,,,,
11600,0.755325,0,0.678143,6.43839e-05,73,,,,,
11600,,,,,,0.748999,0,0.748999,0,0.681807
11700,0.758053,0,0.677757,6.21852e-05,73,,,,,
11800,0.759885,0,0.675901,6.00268e-05,74,,,,,
11800,,,,,,0.749223,0,0.749223,0,0.681923
11900,0.758419,0,0.677583,5.79097e-05,74,,,,,
12000,0.759788,0,0.676161,5.58347e-05,75,,,,,
12000,,,,,,0.74685,0,0.74685,0,0.68259
12100,0.758773,0,0.67611,5.38027e-05,76,,,,,
12200,0.757436,0,0.677886,5.18146e-05,76,,,,,
12200,,,,,,0.748558,0,0.748558,0,0.68204
12300,0.759569,0,0.675974,4.98711e-05,77,,,,,
12400,0.753575,0,0.67853,4.79732e-05,78,,,,,
12400,,,,,,0.747243,0,0.747243,0,0.682584
12500,0.757146,0,0.678121,4.61217e-05,78,,,,,
12600,0.759822,0,0.675976,4.43172e-05,79,,,,,
12600,,,,,,0.746808,0,0.746808,0,0.682804
12700,0.757664,0,0.677977,4.25606e-05,79,,,,,
12800,0.758756,0,0.676687,4.08526e-05,80,,,,,
12800,,,,,,0.746033,0,0.746033,0,0.683063
12900,0.759334,0,0.676257,3.9194e-05,81,,,,,
