step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,3.93545,0.205655,0,6e-05,1
200,1.9855,0.576301,0,0.00012,2
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
11600,0.964581,0.944631,0,6.43839e-05,73,,,,,
11600,,,,,,0.964339,0.964339,0,0.94637,0
11700,0.966729,0.944503,0,6.21852e-05,73,,,,,
11800,0.969319,0.942882,0,6.00268e-05,74,,,,,
11800,,,,,,0.964096,0.964096,0,0.946466,0
11900,0.967532,0.944227,0,5.79097e-05,74,,,,,
12000,0.968896,0.943314,0,5.58347e-05,75,,,,,
12000,,,,,,0.963824,0.963824,0,0.94645,0
12100,0.967264,0.943507,0,5.38027e-05,76,,,,,
12200,0.967466,0.944193,0,5.18146e-05,76,,,,,
12200,,,,,,0.963692,0.963692,0,0.946493,0
12300,0.96925,0.942912,0,4.98711e-05,77,,,,,
12400,0.964985,0.944472,0,4.79732e-05,78,,,,,
12400,,,,,,0.963435,0.963435,0,0.946536,0
12500,0.966442,0.944604,0,4.61217e-05,78,,,,,
12600,0.969125,0.943046,0,4.43172e-05,79,,,,,
12600,,,,,,0.96377,0.96377,0,0.946564,0
12700,0.967078,0.944381,0,4.25606e-05,79,,,,,
12800,0.968593,0.943488,0,4.08526e-05,80,,,,,
12800,,,,,,0.963603,0.963603,0,0.946429,0
12900,0.966735,0.943831,0,3.9194e-05,81,,,,,
13000,0.966871,0.944346,0,3.75854e-05,81,,,,,
13000,,,,,,0.963358,0.963358,0,0.946533,0
13100,0.969228,0.942885,0,3.60275e-05,82,,,,,
13200,0.966996,0.944367,0,3.4521e-05,82,,,,,
13200,,,,,,0.963599,0.963599,0,0.94655,0
13300,0.96718,0.944238,0,3.30665e-05,83,,,,,
13400,0.96914,0.942854,0,3.16647e-05,84,,,,,
13400,,,,,,0.963951,0.963951,0,0.946484,0
13500,0.967149,0.944308,0,3.03161e-05,84,,,,,
13600,0.968749,0.94331,0,2.90212e-05,85,,,,,
13600,,,,,,0.963438,0.963438,0,0.946695,0
13700,0.965736,0.944189,0,2.77808e-05,86,,,,,
13800,0.966582,0.944495,0,2.65952e-05,86,,,,,
13800,,,,,,0.963441,0.963441,0,0.946644,0
13900,0.968767,0.943011,0,2.54649e-05,87,,,,,
14000,0.966825,0.944436,0,2.43905e-05,87,,,,,
14000,,,,,,0.963253,0.963253,0,0.946681,0
14100,0.967673,0.94385,0,2.33724e-05,88,,,,,
14200,0.968805,0.942906,0,2.24111e-05,89,,,,,
14200,,,,,,0.96368,0.96368,0,0.946734,0
14300,0.966683,0.944514,0,2.15069e-05,89,,,,,
14400,0.96838,0.943256,0,2.06602e-05,90,,,,,
14400,,,,,,0.963478,0.963478,0,0.946698,0
14500,0.96457,0.944746,0,1.98714e-05,91,,,,,
14600,0.966036,0.944762,0,1.91408e-05,91,,,,,
14600,,,,,,0.96386,0.96386,0,0.946709,0
14700,0.968685,0.943087,0,1.84687e-05,92,,,,,
14800,0.966748,0.944546,0,1.78555e-05,92,,,,,
14800,,,,,,0.963343,0.963343,0,0.946655,0
14900,0.96802,0.943611,0,1.73013e-05,93,,,,,
15000,0.967734,0.943329,0,1.68064e-05,94,,,,,
15000,,,,,,0.963385,0.963385,0,0.946719,0
15100,0.966771,0.944516,0,1.6371e-05,94,,,,,
15200,0.968509,0.943166,0,1.59953e-05,95,,,,,
15200,,,,,,0.963703,0.963703,0,0.946676,0
15300,0.963889,0.945161,0,1.56795e-05,96,,,,,
15400,0.965848,0.944967,0,1.54236e-05,96,,,,,
15400,,,,,,0.96398,0.96398,0,0.946605,0
15500,0.968448,0.943225,0,1.52279e-05,97,,,,,
15600,0.966449,0.944667,0,1.50923e-05,97,,,,,
15600,,,,,,0.96335,0.96335,0,0.946584,0
15700,0.967999,0.943675,0,1.5017e-05,98,,,,,
15800,0.965985,0.944148,0,1.50019e-05,99,,,,,
15800,,,,,,0.963436,0.963436,0,0.946742,0
15900,0.966702,0.944476,0,1.50471e-05,99,,,,,
16000,0.96874,0.943123,0,1.51525e-05,100,,,,,
16000,,,,,,0.963525,0.963525,0,0.946658,0
16100,0.966726,0.944528,0,1.53182e-05,100,,,,,
